source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
اِسْتَفِيد,2istafiid,2istafiid,True,10,9,10-19,0-9,harakat_top_prediction
يشَبِّع,yishba3,yshabbi3,False,7,7,0-9,0-9,harakat_top_prediction
قَصِيب,qusseeb,qasiib,False,6,7,0-9,0-9,harakat_top_prediction
مُتَكَاسِل,mitkaasil,mutakaasil,False,10,9,10-19,0-9,harakat_top_prediction
يِفْزَع,yfazzi3,yifza3,False,7,7,0-9,0-9,harakat_top_prediction
اِلْزَع,2ilza3,2ilza3,True,7,6,0-9,0-9,harakat_top_prediction
يِتْنَشَّن,yitnashshan,yitnashshan,True,10,11,10-19,10-19,harakat_top_prediction
قُمُنْدَرَة,qumandara,qumnadara,False,11,9,10-19,0-9,harakat_top_prediction
يِحْرِم,yi7ram,yi7rim,False,7,6,0-9,0-9,harakat_top_prediction
اِتْفَرَّد,2itfarrad,2itfarrad,True,10,9,10-19,0-9,harakat_top_prediction
خَطَّة,khutta,khatta,False,6,6,0-9,0-9,harakat_top_prediction
قَحَص,qa7as,qa7as,True,5,5,0-9,0-9,harakat_top_prediction
فَغَر,faghar,faghghir,False,5,6,0-9,0-9,harakat_top_prediction
رَدَع,rada3,raddi3,False,5,5,0-9,0-9,harakat_top_prediction
اِنْخَسَف,2inkhasaf,2inkhisif,False,9,9,0-9,0-9,harakat_top_prediction
حَابِب,7aabib,7aabib,True,6,6,0-9,0-9,harakat_top_prediction
طَوبَرْجِي,toobarji,tawbarji,False,10,8,10-19,0-9,harakat_top_prediction
حَلُو,7ilu,7alu,False,5,4,0-9,0-9,harakat_top_prediction
قُرّ,qkurr,qarr,False,4,5,0-9,0-9,harakat_top_prediction
اِنْتِحَار,2inti7aar,2inti7aar,True,10,9,10-19,0-9,harakat_top_prediction
مَجَانِين,majaaniin,majaaniin,True,9,9,0-9,0-9,harakat_top_prediction
ميَّاته عَالنَار,mayyaato 3annaar,mayyaatha 3aleen,False,16,16,10-19,10-19,harakat_top_prediction
مَمْسُوخ,mamsuukh,mamsuukh,True,8,8,0-9,0-9,harakat_top_prediction
جَرَادِين,jaraadiin,jaradiin,False,9,9,0-9,0-9,harakat_top_prediction
اِسْتَرْخَص,2istarkhis,2istarkhis,True,11,10,10-19,10-19,harakat_top_prediction
حَافِظ,7aafiz,7aafiz,True,6,6,0-9,0-9,harakat_top_prediction
دَاهْيِة,daahye,daahye,True,8,6,0-9,0-9,harakat_top_prediction
نَعْنُون,na3nuu3,na3nuun,False,8,7,0-9,0-9,harakat_top_prediction
بَطَابِط,bataabit,bataabit,True,8,8,0-9,0-9,harakat_top_prediction
لَدَع,lada3,ladda3,False,5,5,0-9,0-9,harakat_top_prediction
كَعَك,ka3ik,ka33ik,False,5,5,0-9,0-9,harakat_top_prediction
صَنّ,nass,sann,False,4,4,0-9,0-9,harakat_top_prediction
اِتْنَغْنَغ,2itnaghnagh,2itnaghnagh,True,11,11,10-19,10-19,harakat_top_prediction
شَبَط,shabat,shabbat,False,5,6,0-9,0-9,harakat_top_prediction
طَلْبِة,tulbe,talbe,False,7,5,0-9,0-9,harakat_top_prediction
يِبْحَث,yib7as,yib7as,True,7,6,0-9,0-9,harakat_top_prediction
حَسْبِن,7asbin,7asbin,True,7,6,0-9,0-9,harakat_top_prediction
مْقَورِح,mqoori7,mqoori7,True,8,7,0-9,0-9,harakat_top_prediction
اُهْجُر,2uhjur,2uhjur,True,7,6,0-9,0-9,harakat_top_prediction
تْدَلَّل,2iddallal,2iddallal,True,8,9,0-9,0-9,harakat_top_prediction
شَارِك,shaarik,shaarik,True,6,7,0-9,0-9,harakat_top_prediction
اِسْتَقْرَب,2istaqrab,2istaqrab,True,11,9,10-19,0-9,harakat_top_prediction
عَزَارِين,3azaariin,3azaariin,True,9,9,0-9,0-9,harakat_top_prediction
مُجَاهِد,mujaahid,mujaahid,True,8,8,0-9,0-9,harakat_top_prediction
زَقْرَق,zaqriq,zaqkraqkagrag,False,7,6,0-9,0-9,harakat_top_prediction
البسة بتوكل عَشَاه,2ilbisse btookil 3ashaa,2ilbissibit bilkuu3a,False,18,23,10-19,20-29,harakat_top_prediction
يِتْهَضَّم,yithaddam,yithaddam,True,10,9,10-19,0-9,harakat_top_prediction
ثَمْرَة,thamara,thamra,False,7,7,0-9,0-9,harakat_top_prediction
اِسْتَدَرّ,2istadirr,2istadarr,False,10,9,10-19,0-9,harakat_top_prediction
بَسْطَة,basta,basta,True,7,5,0-9,0-9,harakat_top_prediction
بَسْبَس,basbis,basbis,True,7,6,0-9,0-9,harakat_top_prediction
ذْهَاب,zahaab,dhaab,False,6,6,0-9,0-9,harakat_top_prediction
فَاقِم,faaqim,faaqim,True,6,6,0-9,0-9,harakat_top_prediction
مْفَتِّح,mfatti7,mfatti7,True,8,7,0-9,0-9,harakat_top_prediction
حَامِل بَطْنُه عَظَهْرُه,7aamil batno 3adahro,7azmil bi3ato nadharo,False,24,20,20-29,20-29,harakat_top_prediction
سَلَامِة,salaame,salaame,True,8,7,0-9,0-9,harakat_top_prediction
نَهَائِي,nihaa2i,nahaa2i,False,8,7,0-9,0-9,harakat_top_prediction
دَوَاجِن,dawaajin,dawaajin,True,8,8,0-9,0-9,harakat_top_prediction
يِفْقَع,yifqa3,yifqa3,True,7,6,0-9,0-9,harakat_top_prediction
اِنْقَطَب,2inqitib,2inqatab,False,9,8,0-9,0-9,harakat_top_prediction
اِسْتَنْكَف,2istankaf,2istankif,False,11,9,10-19,0-9,harakat_top_prediction
حَلِّس,7alas,7allis,False,6,5,0-9,0-9,harakat_top_prediction
يِتْدَارَك,yiddaarak,yiddaarak,True,10,9,10-19,0-9,harakat_top_prediction
اِتْلَقَّح,2itlaqqa7,2itlaqqa7,True,10,9,10-19,0-9,harakat_top_prediction
يِسْتَمِدّ,yistamidd,yistamidd,True,10,9,10-19,0-9,harakat_top_prediction
ضَارِب,darib,daarib,False,6,5,0-9,0-9,harakat_top_prediction
حَرَق رَاسُه,7araq raaso,7araq raaso,True,12,11,10-19,10-19,harakat_top_prediction
مَخْمَخ,makhmikh,mkhamkhikh,False,7,8,0-9,0-9,harakat_top_prediction
مَوت,moot,moot,True,4,4,0-9,0-9,harakat_top_prediction
زَرَف,zarif,zarrif,False,5,5,0-9,0-9,harakat_top_prediction
يِكْعَش,yik3ash,yik3ash,True,7,7,0-9,0-9,harakat_top_prediction
حْجَاج,7ujjaaj,7jaaj,False,6,7,0-9,0-9,harakat_top_prediction
إِقْطَاعِي,2iqtaa3i,2iqtaa3i,True,10,8,10-19,0-9,harakat_top_prediction
جَنِيب,najiib,janiib,False,6,6,0-9,0-9,harakat_top_prediction
غَطَايِس,ghataayis,ghataayis,True,8,9,0-9,0-9,harakat_top_prediction
اِكْتِسَاح,2iktisaa7,2iktisaa7,True,10,9,10-19,0-9,harakat_top_prediction
سَعَادِين,sa3aadiin,sa3aadiin,True,9,9,0-9,0-9,harakat_top_prediction
صَفِّي,sifi,saffi,False,6,4,0-9,0-9,harakat_top_prediction
جَازِع,jaazi3,jaazi3,True,6,6,0-9,0-9,harakat_top_prediction
يفَشِّي,yifshi,yfashshi,False,7,6,0-9,0-9,harakat_top_prediction
عَيَادِي,3ayaadi,3ayaadi,True,8,7,0-9,0-9,harakat_top_prediction
فَلُّوس حَلَال,fluus 7alaal,falluus 2issa7,False,14,12,10-19,10-19,harakat_top_prediction
نَقَد,naqid,naqad,False,5,5,0-9,0-9,harakat_top_prediction
دِيح,dayya7,dayyi7,False,4,6,0-9,0-9,harakat_top_prediction
هَبَّب,habbab,habbab,True,6,6,0-9,0-9,harakat_top_prediction
سُكَّرِي,sukkari,sukkari,True,8,7,0-9,0-9,harakat_top_prediction
حِيِّة,7ayye,7iyye,False,6,5,0-9,0-9,harakat_top_prediction
يِحْلِف,yi7lif,yi7lif,True,7,6,0-9,0-9,harakat_top_prediction
الهَيطَلِيِّة الحَمْرَا,2ilheetaliyye 2il7amra,2ilhatiyaa 2ilmar7aye,False,23,22,20-29,20-29,harakat_top_prediction
يلَبِّخ,ylabbikh,ylabbikh,True,7,8,0-9,0-9,harakat_top_prediction
مُسْتَعْمِل,musta3mal,musta3mil,False,11,9,10-19,0-9,harakat_top_prediction
زَعْمُوط,za3matuut,za3muut,False,8,9,0-9,0-9,harakat_top_prediction
يطَعِّم,yit3im,yta33im,False,7,6,0-9,0-9,harakat_top_prediction
زَهْزَهَة,zahzaha,zahzaha,True,9,7,0-9,0-9,harakat_top_prediction
يلَقِّف,yulquf,ylaqqif,False,7,6,0-9,0-9,harakat_top_prediction
دَابِش,daabish,daabish,True,6,7,0-9,0-9,harakat_top_prediction
رُوق,rawwaq,rawwiq,False,4,6,0-9,0-9,harakat_top_prediction
مَمَاحِين,mamaa7iin,mamaa7iin,True,9,9,0-9,0-9,harakat_top_prediction
اِرْوِش,2irwish,2irwish,True,7,7,0-9,0-9,harakat_top_prediction
اُخْطُر,2ikhtur,2ukhtur,False,7,7,0-9,0-9,harakat_top_prediction
فَانُوس,faanuus,faanuus,True,7,7,0-9,0-9,harakat_top_prediction
نَاكِف,naakaf,naakif,False,6,6,0-9,0-9,harakat_top_prediction
يِتْمَصْرَف,yitmasraf,yitmasraf,True,11,9,10-19,0-9,harakat_top_prediction
صُوف,suuf,suuf,True,4,4,0-9,0-9,harakat_top_prediction
تْحَسْكَن,t7askan,t7askan,True,9,7,0-9,0-9,harakat_top_prediction
اِفْلَخ,2iflakh,2iflakh,True,7,7,0-9,0-9,harakat_top_prediction
اللي بزعل لحَاله بيرضَى لحَاله,2illi biz3al la7aalo birda la7aalo,2illi bil3a 3a7aleed 2illla bil7a 2illa 3aharii,False,30,34,30-39,30-39,harakat_top_prediction
تْشَائَم,tashaa2um,tshaa2am,False,8,9,0-9,0-9,harakat_top_prediction
خَنْفَس,khanfis,khanfis,True,7,7,0-9,0-9,harakat_top_prediction
اِسْتَنْظَف,2istandaf,2istandaf,True,11,9,10-19,0-9,harakat_top_prediction
يقُول,yquul,yquul,True,5,5,0-9,0-9,harakat_top_prediction
نُقْرَيشِة,nuqreeshe,nuqriishe,False,10,9,10-19,0-9,harakat_top_prediction
اِتْصَحَّح,2it7as7as,2itsa77a7,False,10,9,10-19,0-9,harakat_top_prediction
خَمَرْجِي,khamarji,khamraji,False,9,8,0-9,0-9,harakat_top_prediction
نَبَابِيت,nabaabiit,nabaabiit,True,9,9,0-9,0-9,harakat_top_prediction
تْدَرْدَب,2iddardab,2iddardab,True,9,9,0-9,0-9,harakat_top_prediction
مثل المَالك الحزين,mitil 2ilmaalik 2il7aziin,mitil 2ilmaa 7azak 2ilineez,False,18,25,10-19,20-29,harakat_top_prediction
مَرَار,maraar,mraar,False,6,6,0-9,0-9,harakat_top_prediction
يِنْخِدِع,yinkhidi3,yinkhidi3,True,9,9,0-9,0-9,harakat_top_prediction
يِتْوَرَّد,yitwarrad,yitwarrad,True,10,9,10-19,0-9,harakat_top_prediction
يِسْتَحْمِل,yista7mil,yista7mil,True,11,9,10-19,0-9,harakat_top_prediction
أَقَارِب,2aqaarib,2aqaarib,True,8,8,0-9,0-9,harakat_top_prediction
زَهَق,zahhiq,zahhiq,True,5,6,0-9,0-9,harakat_top_prediction
يخَمِّج,ykhammij,ykhammij,True,7,8,0-9,0-9,harakat_top_prediction
اِتْمَلَّك,2itmallak,2itmallak,True,10,9,10-19,0-9,harakat_top_prediction
نَاكِر,naakir,naakir,True,6,6,0-9,0-9,harakat_top_prediction
لَاص,laas,laas,True,4,4,0-9,0-9,harakat_top_prediction
اِنْخَمَش,2inkhimish,2inkhimish,True,9,10,0-9,10-19,harakat_top_prediction
خَرَق,kharaq,kharriq,False,5,6,0-9,0-9,harakat_top_prediction
يِنْرَقّ,yinraqq,yinraqq,True,8,7,0-9,0-9,harakat_top_prediction
غَيبوبِة,ghaybuube,gheebuube,False,8,9,0-9,0-9,harakat_top_prediction
اِسْتَقْعَد,2istaq3id,2istaq3id,True,11,9,10-19,0-9,harakat_top_prediction
زَعْمُوط,za3muut,za3muut,True,8,7,0-9,0-9,harakat_top_prediction
نَهَق,nahhiq,nahhiq,True,5,6,0-9,0-9,harakat_top_prediction
اِتْقَصَّب,2itqassab,2itqassab,True,10,9,10-19,0-9,harakat_top_prediction
حَرَّف,7arraf,7arrif,False,6,6,0-9,0-9,harakat_top_prediction
جَنَّازِة,jnaaze,jannaaze,False,9,6,0-9,0-9,harakat_top_prediction
ذَيل,deel,dayyil,False,4,4,0-9,0-9,harakat_top_prediction
تْقَاطَب,tqaatab,tqaatab,True,8,7,0-9,0-9,harakat_top_prediction
طَبَخ,tabakh,tabbakh,False,5,6,0-9,0-9,harakat_top_prediction
اِقْتِصِد,2iqtisid,2iqtasad,False,9,8,0-9,0-9,harakat_top_prediction
طَرّ,turr,turr,True,4,4,0-9,0-9,harakat_top_prediction
طْيُون,tayyuun,tyuun,False,6,7,0-9,0-9,harakat_top_prediction
نَشَب,nashab,nashshib,False,5,6,0-9,0-9,harakat_top_prediction
على طُول,3ala tuul,3ala tuul,True,8,9,0-9,0-9,harakat_top_prediction
يفَرِّك,yifruk,yfarrik,False,7,6,0-9,0-9,harakat_top_prediction
يِحْسِم,yi7sim,yi7sim,True,7,6,0-9,0-9,harakat_top_prediction
شَمْلِة,shamle,shamle,True,7,6,0-9,0-9,harakat_top_prediction
يِتْعَثَّر,yit3attar,yit3attar,True,10,9,10-19,0-9,harakat_top_prediction
دَلْهِم,dalham,dalham,True,7,6,0-9,0-9,harakat_top_prediction
إِجِرِي عإِجرك,2ijri 3a2ijrak,2ijir 3akir,False,14,14,10-19,10-19,harakat_top_prediction
يِتْوَعَّك,yitwa33ak,yitwa33ak,True,10,9,10-19,0-9,harakat_top_prediction
حَبَارِيق,7abaariiq,7abaariiq,True,9,9,0-9,0-9,harakat_top_prediction
كَرْعَة,kar3a,kar3a,True,7,5,0-9,0-9,harakat_top_prediction
عَكْرُوت,3akruut,3akruut,True,8,7,0-9,0-9,harakat_top_prediction
تْسَرْسَب,tsarsab,tsarsab,True,9,7,0-9,0-9,harakat_top_prediction
يُضْرُب صُحْبِة,yudrub su7be,yudrub su7be,True,15,12,10-19,10-19,harakat_top_prediction
يِتْهَجَّر,yithajjar,yithajjar,True,10,9,10-19,0-9,harakat_top_prediction
اِسْتَطَاع,3istataa3,2istataa3,False,10,9,10-19,0-9,harakat_top_prediction
كَحْرِت,ka7rit,ka7rit,True,7,6,0-9,0-9,harakat_top_prediction
اِصْمَع,2imsa3,2isma3,False,7,6,0-9,0-9,harakat_top_prediction
خْرُوج,khruuj,kharwij,False,6,6,0-9,0-9,harakat_top_prediction
شَقَى,shaqa,shaqqa,False,5,5,0-9,0-9,harakat_top_prediction
رَجَم,rajam,rajam,True,5,5,0-9,0-9,harakat_top_prediction
وَسَط,wassit,wasat,False,5,6,0-9,0-9,harakat_top_prediction
مَطَّر,matar,mattar,False,6,5,0-9,0-9,harakat_top_prediction
تَنْتَف,tantaf,tnatfat,False,7,6,0-9,0-9,harakat_top_prediction
مَفْقُود,mafquud,mafquud,True,8,7,0-9,0-9,harakat_top_prediction
أُذُونِة,2uzuune,2uzuune,True,8,7,0-9,0-9,harakat_top_prediction
مَرَص,maras,maras,True,5,5,0-9,0-9,harakat_top_prediction
يقَنِّي,yiqni,yqanni,False,7,5,0-9,0-9,harakat_top_prediction
لو توقف الجَاجة عإِجر,law tuuqaf 2iljaaje 3a 2ijir,looje 2il3afat 2iljaraj,False,21,28,20-29,20-29,harakat_top_prediction
روَابِط,rawaabit,rawaabit,True,7,8,0-9,0-9,harakat_top_prediction
نَتَف,nattaf,nattif,False,5,6,0-9,0-9,harakat_top_prediction
هَايِف,haayif,haayif,True,6,6,0-9,0-9,harakat_top_prediction
اِنْتِهِي,2intihi,2intahi,False,9,7,0-9,0-9,harakat_top_prediction
تَدْلِيل,tadliil,tadliil,True,8,7,0-9,0-9,harakat_top_prediction
عَجَارِيم,3ajaariim,3ajaariim,True,9,9,0-9,0-9,harakat_top_prediction
مَحْذُوف,ma7zuuf,ma7zuuf,True,8,7,0-9,0-9,harakat_top_prediction
هَرْجَل,hargil,hargal,False,7,6,0-9,0-9,harakat_top_prediction
اِخْوِل,2ikhwil,2ikhwil,True,7,7,0-9,0-9,harakat_top_prediction
تْوَصَّل,twassal,twassal,True,8,7,0-9,0-9,harakat_top_prediction
يسَيِّئ,ysii2,ysayyi2,False,7,5,0-9,0-9,harakat_top_prediction
جَلْوِة,jalwe,jalwe,True,7,5,0-9,0-9,harakat_top_prediction
السَّنة ورَا البَاب,2issane wara 2ilbaab,2issane wirra bilbaalaan,False,19,20,10-19,20-29,harakat_top_prediction
رَجَا,raja,rija,False,5,4,0-9,0-9,harakat_top_prediction
مْحَجِّب,m7ajjab,m7ajjib,False,8,7,0-9,0-9,harakat_top_prediction
يجَرْدِم,yjardim,yjardim,True,8,7,0-9,0-9,harakat_top_prediction
اِحْتِمَال,2i7timaal,2i7timaal,True,10,9,10-19,0-9,harakat_top_prediction
فَتَح شَعِي بَلَاب,tifta7ish 3alay baab,fata7 sha3abi bilbaal,False,18,20,10-19,20-29,harakat_top_prediction
مْدَومِح,mdoomi7,mdoomi7,True,8,7,0-9,0-9,harakat_top_prediction
يِتْنَفَّس,yitnaffas,yitnaffas,True,10,9,10-19,0-9,harakat_top_prediction
شِيبَان,shiibaan,shiibaan,True,7,8,0-9,0-9,harakat_top_prediction
تْسَامَر,tsaamar,tsaamar,True,8,7,0-9,0-9,harakat_top_prediction
خْصُوص,khusuus,khsuus,False,6,7,0-9,0-9,harakat_top_prediction
زْعِيم,za3iim,z3iim,False,6,6,0-9,0-9,harakat_top_prediction
اِسْتَقْوَى,2istaqwa,2istaqwa,True,11,8,10-19,0-9,harakat_top_prediction
نَاظُور,naazuur,nazuur,False,7,7,0-9,0-9,harakat_top_prediction
رَحَم,ra7im,ra77am,False,5,5,0-9,0-9,harakat_top_prediction
يضَعْضِع,yda3di3,yda3di3,True,8,7,0-9,0-9,harakat_top_prediction
اِنْمِعِص,2inmi3is,2inma3as,False,9,8,0-9,0-9,harakat_top_prediction
هَدْهِد,hidhid,hadhid,False,7,6,0-9,0-9,harakat_top_prediction
اُهْضُم,2ihmud,2uhdum,False,7,6,0-9,0-9,harakat_top_prediction
فَاعِل خِير,faa3il kheer,faa3il kheer,True,11,12,10-19,10-19,harakat_top_prediction
نَام على لحم بطنه,naam 3ala la7im batno,naam 3ala 3a7ala batammno,False,17,21,10-19,20-29,harakat_top_prediction
يلَوِّش,yluush,ylawwish,False,7,6,0-9,0-9,harakat_top_prediction
جَمِّل,jumal,jammal,False,6,5,0-9,0-9,harakat_top_prediction
اِضْوِي,2idwi,2idwi,True,7,5,0-9,0-9,harakat_top_prediction
مَغْرَفِة,maghrafe,maghrafe,True,9,8,0-9,0-9,harakat_top_prediction
اِتْخَرْبَش,2itkharbash,2itkharbash,True,11,11,10-19,10-19,harakat_top_prediction
يكَايِد,ykaayid,ykaayid,True,7,7,0-9,0-9,harakat_top_prediction
دَسْكِر,daskar,daskir,False,7,6,0-9,0-9,harakat_top_prediction
يِكْحَش,yik7ash,yka77ish,False,7,7,0-9,0-9,harakat_top_prediction
يفَوِّش,yfuush,yfawwish,False,7,6,0-9,0-9,harakat_top_prediction
كَنَّز,kannaz,kannaz,True,6,6,0-9,0-9,harakat_top_prediction
شَلَّخ,shallikh,shallakh,False,6,8,0-9,0-9,harakat_top_prediction
يِتْرَغَّل,ytarghil,yitraghghal,False,10,8,10-19,0-9,harakat_top_prediction
رَنَّخ,rannikh,rannakh,False,6,7,0-9,0-9,harakat_top_prediction
شَحْوَط,sha7wat,sha7wit,False,7,7,0-9,0-9,harakat_top_prediction
أَصْفَر,2asfar,2asfar,True,7,6,0-9,0-9,harakat_top_prediction
تْمَطَّط,tmattat,tmattat,True,8,7,0-9,0-9,harakat_top_prediction
أَضْعَاف,2ad3aaf,2ad3aaf,True,8,7,0-9,0-9,harakat_top_prediction
الكِخّ أَخُو الخَرَا,2il kikhkh 2akhu 2ilkhara,2ilkikhkir 2ikhsaawak,False,20,25,20-29,20-29,harakat_top_prediction
تَلَامِيذ,talaamiiz,talaamiiz,True,9,9,0-9,0-9,harakat_top_prediction
شَلْطُوفِة,shaltuufe,shaltuufe,True,10,9,10-19,0-9,harakat_top_prediction
أُخُت,2ukhut,2ukht,False,5,6,0-9,0-9,harakat_top_prediction
تْفَكْهَن,tfakhan,tfakhan,True,9,7,0-9,0-9,harakat_top_prediction
اِنْهَب,2inhab,2inhib,False,7,6,0-9,0-9,harakat_top_prediction
تْخَابَر,tkhaabar,tkhaabar,True,8,8,0-9,0-9,harakat_top_prediction
مْوَنْجِق,mwanjaq,mwanjiq,False,9,7,0-9,0-9,harakat_top_prediction
يلعن أبو اللي فضك,yil3an 2abu 2illi nafadak,yil3an 2abilb fiik 2il2ad walafiik,False,17,25,10-19,20-29,harakat_top_prediction
يدَنِّس,ydannis,ydannis,True,7,7,0-9,0-9,harakat_top_prediction
مَرْتَبِة,martabe,martabe,True,9,7,0-9,0-9,harakat_top_prediction
شَوط,shuut,shawwit,False,4,5,0-9,0-9,harakat_top_prediction
لَولَصَة,loolasa,loolasa,True,8,7,0-9,0-9,harakat_top_prediction
وَغْوَش,waghwash,waghwish,False,7,8,0-9,0-9,harakat_top_prediction
فَقُّوس,faqquus,faqquus,True,7,7,0-9,0-9,harakat_top_prediction
فَوت,fawwit,fuut,False,4,6,0-9,0-9,harakat_top_prediction
اِتْشَرَّح,2itsharra7,2itsharra7,True,10,10,10-19,10-19,harakat_top_prediction
يِنْفِرِم,yinifrim,yinfirim,False,9,8,0-9,0-9,harakat_top_prediction
وَفِي,wafi,wafi,True,5,4,0-9,0-9,harakat_top_prediction
يسَفِّق,yisfuq,ysaffiq,False,7,6,0-9,0-9,harakat_top_prediction
حَرِيم,7rayyim,7ariim,False,6,7,0-9,0-9,harakat_top_prediction
غَلَف,ghallaf,ghallif,False,5,7,0-9,0-9,harakat_top_prediction
يزَرْزِرّ,yzarzirr,yzarzir,False,9,8,0-9,0-9,harakat_top_prediction
زي لوح القزَاز لَا طيز ولَا بزَاز,zay loo7il iqzaaz laa tiiz wala bzaaz,zayy loo7 2iliqzaa waazi bzaaz,False,33,37,30-39,30-39,harakat_top_prediction
اِسْتَحْلِف,2ista7laf,2ista7lif,False,11,9,10-19,0-9,harakat_top_prediction
خَيَال,khayyaal,khayaal,False,6,8,0-9,0-9,harakat_top_prediction
قَرَاقِر,qaraaqir,qaraaqir,True,8,8,0-9,0-9,harakat_top_prediction
يطِيع,ytii3,ytii3,True,5,5,0-9,0-9,harakat_top_prediction
فَلْفَل,falfal,falfil,False,7,6,0-9,0-9,harakat_top_prediction
اِتْجَرْجَر,2itjarjar,2itjarjar,True,11,9,10-19,0-9,harakat_top_prediction
اِحْتِوِي,2i7tiwi,2i7tiwi,True,9,7,0-9,0-9,harakat_top_prediction
أُمْنِيِّة,2umniyye,2umniyye,True,10,8,10-19,0-9,harakat_top_prediction
عِنْبِة,3unbe,3inbe,False,7,5,0-9,0-9,harakat_top_prediction
اِفْتِعَال,2ifti3aal,2ifti3aal,True,10,9,10-19,0-9,harakat_top_prediction
يِزْعَط,yza33it,yiz3at,False,7,7,0-9,0-9,harakat_top_prediction
هْنَابِة,hnaabe,hanaabe,False,8,6,0-9,0-9,harakat_top_prediction
مَسْرُولِة,msarwale,masruule,False,10,8,10-19,0-9,harakat_top_prediction
حَوَّج,7awwaj,7awwij,False,6,6,0-9,0-9,harakat_top_prediction
كَهْنِة,kahane,kahne,False,7,6,0-9,0-9,harakat_top_prediction
تْلَقَّن,tlaqqan,tlaqqan,True,8,7,0-9,0-9,harakat_top_prediction
مُسْتَحِي,mista7i,musta7i,False,9,7,0-9,0-9,harakat_top_prediction
تْحَضَّر,t7addar,t7addar,True,8,7,0-9,0-9,harakat_top_prediction
سِيجَارَة,sigaara,siijaara,False,9,7,0-9,0-9,harakat_top_prediction
يدَخْمِس,ydakhmis,ydakhmis,True,8,8,0-9,0-9,harakat_top_prediction
يغَفِّي,yghaffi,yghaffi,True,7,7,0-9,0-9,harakat_top_prediction
يِتْلَاشَى,yitlaasha,yitlaasha,True,10,9,10-19,0-9,harakat_top_prediction
اِتْجَنَّد,2itjannad,2itjannad,True,10,9,10-19,0-9,harakat_top_prediction
قَرْوِي,qarawi,qarwi,False,7,6,0-9,0-9,harakat_top_prediction
مَسْحُول,msa7wil,mas7uul,False,8,7,0-9,0-9,harakat_top_prediction
يِتْكَمْكَر,yitshamtshar,yitkamkar,False,11,12,10-19,10-19,harakat_top_prediction
يشِمّ الهَوَا,yshimm 2ilhawaa,yshimm 2ilwahwa,False,13,15,10-19,10-19,harakat_top_prediction
يُكْمُر,yukmur,yikmar,False,7,6,0-9,0-9,harakat_top_prediction
مْقَنْشِع,mqkanshi3,mqanshi3,False,9,9,0-9,0-9,harakat_top_prediction
مَاكِل رَوح الخَلّ,maakil roo7 2ilkhall,maakil roo7 2ilkhal,False,18,20,10-19,20-29,harakat_top_prediction
اِرْتِكِن,2irtakan,2irtakan,True,9,8,0-9,0-9,harakat_top_prediction
لَدّ,lidd,ladd,False,4,4,0-9,0-9,harakat_top_prediction
اِرْكُن,2irkin,2irkun,False,7,6,0-9,0-9,harakat_top_prediction
يِتْشَاوَر,yitshaawar,yitshaawar,True,10,10,10-19,10-19,harakat_top_prediction
القَالب غَالب,2ilqaalib ghaalib,2ilqaal baaghal,False,13,17,10-19,10-19,harakat_top_prediction
هَفْهَف,hafhif,hafhif,True,7,6,0-9,0-9,harakat_top_prediction
جَوّ,jaww,wajj,False,4,4,0-9,0-9,harakat_top_prediction
بَرَاطِش,baraatish,baraatish,True,8,9,0-9,0-9,harakat_top_prediction
نِفْسُه حَامْضَة,nifso 7aamda,nifso 7aamda,True,16,12,10-19,10-19,harakat_top_prediction
اِكْتِسِح,2iktisi7,2iktasa7,False,9,8,0-9,0-9,harakat_top_prediction
مْنَحِّل,mun7all,mna77il,False,8,7,0-9,0-9,harakat_top_prediction
لْوَاج,lwaaj,lwaaj,True,6,5,0-9,0-9,harakat_top_prediction
تْفَرَّق,tfarraq,tfarraq,True,8,7,0-9,0-9,harakat_top_prediction
اِزْبِن,2izbin,2izbin,True,7,6,0-9,0-9,harakat_top_prediction
قَنَاعَة,qanaa3a,qanaa3a,True,8,7,0-9,0-9,harakat_top_prediction
اِرْعِد,2ir3id,2ir3id,True,7,6,0-9,0-9,harakat_top_prediction
سْهُول,shuul,shuul,True,6,5,0-9,0-9,harakat_top_prediction
اُفْرُش,2ifrish,2ifrish,True,7,7,0-9,0-9,harakat_top_prediction
نَوَاظِير,nawaaziir,nawaaziir,True,9,9,0-9,0-9,harakat_top_prediction
لَقَّح,laqqa7,laqqa7,True,6,6,0-9,0-9,harakat_top_prediction
دَرَب,darb,darrib,False,5,4,0-9,0-9,harakat_top_prediction
يطَبِّخ,yutbukh,ytabbikh,False,7,7,0-9,0-9,harakat_top_prediction
يِتْنَافَر,yitnaafar,yitnaafar,True,10,9,10-19,0-9,harakat_top_prediction
مشتغل فيه الشغل الأزرق,mishtighil fii 2ishshughul 2il2azraq,mishtil 2aghali 2aghizzziq 2arashiiq,False,22,36,20-29,30-39,harakat_top_prediction
مِتْدَرْوِن,middarwin,middoorin,False,11,9,10-19,0-9,harakat_top_prediction
يلَسْوِع,ylaswi3,ylaswi3,True,8,7,0-9,0-9,harakat_top_prediction
مْفَاهَقَة,mfaahaqa,mfaahaqa,True,10,8,10-19,0-9,harakat_top_prediction
جَوَارِير,jawaariir,jawaariir,True,9,9,0-9,0-9,harakat_top_prediction
كَذَّاب,kazzaabkadhdhaab,kazzaabak,False,7,16,0-9,10-19,harakat_top_prediction
